timestep,time_elapsed,ego_velocity,target_speed,distance_to_lead,lead_speed
0,0.0,4.5519312504591316e-08,20,100.0,8.450765986761892e-08
1,0.1,4.061929453582731e-07,20,100.0,8.683488502107786e-08
2,0.2,1.9155523852942626e-07,20,100.0,5.7829112085720605e-08
3,0.30000000000000004,1.4251297405002475e-07,20,100.0,2.1136708016921832e-07
4,0.4,2.2233770478767034e-07,20,100.0,3.262654121071128e-08
5,0.5,9.914109381358496e-08,20,100.0,1.653019442870887e-07
6,0.6000000000000001,5.220871725190641e-08,20,100.0,1.104899446587664e-07
7,0.7000000000000001,0.0,20,100.0,3.1936931811442665e-08
8,0.8,4.557341366692179e-08,20,100.0,5.6639609608768205e-08
9,0.9,7.713858812979022e-08,20,100.0,4.2193157378837636e-08
10,1.0,2.8538405064404796e-08,20,100.0,4.2704916405515135e-08
11,1.1,7.017254190678537e-08,20,100.0,3.270544974748672e-08
12,1.2000000000000002,8.136844008405899e-09,20,100.0,5.762045839921e-09
13,1.3,1.6465655825077674e-08,20,100.01119995117597,0.25558371943386143
14,1.4000000000000001,2.722074148714824e-08,20,100.04321289063729,0.34470230114052336
15,1.5,3.5886393905840067e-08,20,100.08767700198993,0.47230612683766976
16,1.6,9.673783637670202e-09,20,100.14309692434078,0.5764319909779712
17,1.7000000000000002,9.171580963619333e-09,20,100.20913696519114,0.7093272940634018
18,1.8,8.265060748389451e-09,20,100.28665161363978,0.8121354350815245
19,1.9000000000000001,9.354225469932986e-08,20,100.37527466088925,0.9260269222686053
20,2.0,5.337604843709104e-09,20,100.47521973056165,1.028775320896554
21,2.1,1.8288739021370937,20,100.5083618225998,1.1002185798902382
22,2.2,4.078379492522009,20,100.30758667265185,1.12636314921199
23,2.3000000000000003,5.736788756455844,20,99.83224487399404,0.0004466317005212094
24,2.4000000000000004,6.906655897905733,20,99.19076540197278,0.00026631948463099516
25,2.5,7.735537585047998,20,98.45272834897735,0.000270340641618662
26,2.6,8.045043281137444,20,97.6572877776954,0.00015683950162102283
27,2.7,8.354558308854584,20,96.83575472635938,0.0
28,2.8000000000000003,8.792669133148546,20,95.97583062059516,0.0
29,2.9000000000000004,9.32051627739182,20,95.06683432024315,0.0
30,3.0,9.92903121681234,20,94.10113644568568,0.0
31,3.1,10.596732360566227,20,93.07037520018643,0.0
32,3.2,11.171564422588814,20,91.9783347799104,0.0
33,3.3000000000000003,11.67722150238557,20,90.83294977214943,0.0
34,3.4000000000000004,12.140283536491198,20,89.6395302507129,0.0
35,3.5,12.575839607933522,20,88.40143316742903,0.0
36,3.6,12.745873746039765,20,87.1315369478397,0.0
37,3.7,12.738275876630887,20,85.86127467985311,0.0
38,3.8000000000000003,12.728319522981682,20,84.5919891436564,0.0
39,3.9000000000000004,12.718346933773528,20,83.32349723975827,0.0
40,4.0,12.708391500031011,20,82.05610415174183,0.0
41,4.1000000000000005,13.156102077321876,20,80.7749783697624,0.0
42,4.2,13.995104707856632,20,79.41096721286983,0.0
43,4.3,14.673948761871912,20,77.97285978529868,0.0
44,4.4,15.256043245878637,20,76.47280211427064,0.0
45,4.5,15.780436448094052,20,74.92062089723291,0.06766836281263895
46,4.6000000000000005,16.269502580736926,20,73.31720120385579,0.06205274534772131
47,4.7,16.735769147893425,20,71.66580847369676,0.05831863948248285
48,4.800000000000001,17.186189413396963,20,69.96839590514656,0.05625205328439601
49,4.9,17.624660105402,20,68.2263063481658,0.05591873649212216
